clip_id,c1,c2,event_class,source_split,better_view,worse_view,better_area,worse_area,area_ratio,stratum,service_group,cot_better_text_bytes,cot_both_text_bytes,cot_worse_pred,cot_worse_correct,cot_better_pred,cot_better_correct,cot_both_mean_pred,cot_both_mean_correct,cot_both_max_pred,cot_both_max_correct,qwen25_vl_7b_better_view_only_correct,qwen25_vl_7b_better_view_only_pred,qwen25_vl_7b_both_view_correct,qwen25_vl_7b_both_view_pred,qwen25_vl_7b_closed_book_correct,qwen25_vl_7b_closed_book_pred,qwen25_vl_7b_worse_view_only_correct,qwen25_vl_7b_worse_view_only_pred,qwen2_vl_7b_better_view_only_correct,qwen2_vl_7b_better_view_only_pred,qwen2_vl_7b_both_view_correct,qwen2_vl_7b_both_view_pred,qwen2_vl_7b_closed_book_correct,qwen2_vl_7b_closed_book_pred,qwen2_vl_7b_worse_view_only_correct,qwen2_vl_7b_worse_view_only_pred,idefics2_8b_better_view_only_correct,idefics2_8b_better_view_only_pred,idefics2_8b_both_view_correct,idefics2_8b_both_view_pred,idefics2_8b_closed_book_correct,idefics2_8b_closed_book_pred,idefics2_8b_worse_view_only_correct,idefics2_8b_worse_view_only_pred,internvl3_8b_better_view_only_correct,internvl3_8b_better_view_only_pred,internvl3_8b_both_view_correct,internvl3_8b_both_view_pred,internvl3_8b_closed_book_correct,internvl3_8b_closed_book_pred,internvl3_8b_worse_view_only_correct,internvl3_8b_worse_view_only_pred,cot_1view_bytes,cot_2view_bytes,visual_1view_bytes,visual_2view_bytes
aihub_multi_angle_cctv:Training:ms_e3570,29708.666666666668,60618.333333333336,오토바이 인도 주행,Training,c2,c1,60618.333333333336,29708.666666666668,2.040425913874739,asymmetric,path_mode,285,615,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,0,전동킥보드 인도 주행,1,오토바이 인도 주행,0,전동킥보드 인도 주행,1,오토바이 인도 주행,0,경계선을 통한 침입,1,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,0,전동킥보드 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,4381,8807,142289,310294
aihub_multi_angle_cctv:Validation:ms_e3280,48766.0,15849.666666666666,오토바이 인도 주행,Validation,c1,c2,48766.0,15849.666666666666,3.0767839491892577,asymmetric,path_mode,365,739,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,1,오토바이 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,0,비정상적인 경로로의 침범,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,1,오토바이 인도 주행,4461,8931,152231,265470
aihub_multi_angle_cctv:Training:md_e2275,76944.33333333333,32199.333333333332,이륜 이동수단 운전자 1인 헬멧 미착용,Training,c1,c2,76944.33333333333,32199.333333333332,2.38962504399677,asymmetric,attribute_count,331,673,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,4427,8865,227260,425993
aihub_multi_angle_cctv:Validation:md_e2282,60047.333333333336,11351.666666666666,이륜 이동수단 운전자 1인 헬멧 미착용,Validation,c1,c2,60047.333333333336,11351.666666666666,5.289737189839966,asymmetric,attribute_count,298,549,이륜 이동수단 운전자 1인 헬멧 미착용,1,이륜 이동수단 운전자 1인 헬멧 미착용,1,이륜 이동수단 운전자 1인 헬멧 미착용,1,이륜 이동수단 운전자 1인 헬멧 미착용,1,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,4394,8741,187194,405169
aihub_multi_angle_cctv:Training:mp_e2840,98171.33333333333,45528.333333333336,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Training,c1,c2,98171.33333333333,45528.333333333336,2.156268990006223,asymmetric,attribute_count,377,767,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,1,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,1,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,1,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,1,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,<INVALID>,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 앞뒤 2인 탑승,4473,8959,216430,402297
aihub_multi_angle_cctv:Validation:mp_e2838,110445.66666666667,28189.333333333332,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Validation,c1,c2,110445.66666666667,28189.333333333332,3.917994986283228,asymmetric,attribute_count,414,761,이륜 이동수단 운전자 1인 헬멧 미착용,0,이륜 이동수단 운전자 1인 헬멧 미착용,0,이륜 이동수단 운전자 1인 헬멧 미착용,0,이륜 이동수단 운전자 1인 헬멧 미착용,0,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,<INVALID>,0,오토바이 인도 주행,0,<INVALID>,0,전동킥보드 인도 주행,0,전동킥보드 앞뒤 2인 탑승,0,오토바이 인도 주행,0,전동킥보드 앞뒤 2인 탑승,4510,8953,219749,406362
aihub_multi_angle_cctv:Training:bs_e4550,27501.0,12202.666666666666,자전거 인도 주행,Training,c1,c2,27501.0,12202.666666666666,2.2536877185314688,asymmetric,path_mode,255,525,자전거 인도 주행,1,자전거 인도 주행,1,자전거 인도 주행,1,자전거 인도 주행,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,4351,8717,173429,340328
aihub_multi_angle_cctv:Validation:bs_e4254,29479.0,6956.333333333333,자전거 인도 주행,Validation,c1,c2,29479.0,6956.333333333333,4.237721021611002,asymmetric,path_mode,221,441,자전거 인도 주행,1,자전거 인도 주행,1,자전거 인도 주행,1,자전거 인도 주행,1,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,<INVALID>,0,오토바이 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,0,오토바이 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,4317,8633,131586,253309
aihub_multi_angle_cctv:Training:st_e4721,34029.333333333336,68290.33333333333,전동킥보드 앞뒤 2인 탑승,Training,c2,c1,68290.33333333333,34029.333333333336,2.0068078520492123,asymmetric,attribute_count,372,694,전동킥보드 앞뒤 2인 탑승,1,전동킥보드 앞뒤 2인 탑승,1,전동킥보드 앞뒤 2인 탑승,1,전동킥보드 앞뒤 2인 탑승,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,<INVALID>,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,4468,8886,152978,306024
aihub_multi_angle_cctv:Validation:st_e4715,23084.0,57957.666666666664,전동킥보드 앞뒤 2인 탑승,Validation,c2,c1,57957.666666666664,23084.0,2.510728932016404,asymmetric,attribute_count,369,701,전동킥보드 앞뒤 2인 탑승,1,전동킥보드 앞뒤 2인 탑승,1,전동킥보드 앞뒤 2인 탑승,1,전동킥보드 앞뒤 2인 탑승,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,1,전동킥보드 앞뒤 2인 탑승,1,전동킥보드 앞뒤 2인 탑승,0,오토바이 인도 주행,0,전동킥보드 인도 주행,4465,8893,155438,308461
aihub_multi_angle_cctv:Training:es_e3941,23512.666666666668,5817.0,전동킥보드 인도 주행,Training,c1,c2,23512.666666666668,5817.0,4.042060626898172,asymmetric,path_mode,244,452,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,0,전동킥보드 앞뒤 2인 탑승,1,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,경계선을 통한 침입,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,0,오토바이 인도 주행,1,전동킥보드 인도 주행,4340,8644,135509,288376
aihub_multi_angle_cctv:Validation:es_e3696,37111.0,5241.333333333333,전동킥보드 인도 주행,Validation,c1,c2,37111.0,5241.333333333333,7.080450267107607,asymmetric,path_mode,267,490,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,0,경계선을 통한 침입,1,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,경계선을 통한 침입,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,1,전동킥보드 인도 주행,1,전동킥보드 인도 주행,0,오토바이 인도 주행,1,전동킥보드 인도 주행,4363,8682,137279,263984
aihub_multi_angle_cctv:Training:lo_e1270,49955.0,21000.333333333332,특정 구역 내 지속 배회,Training,c1,c2,49955.0,21000.333333333332,2.3787717655275316,asymmetric,temporal_relation,263,490,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,신체적 충돌을 동반한 싸움,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,신체적 충돌을 동반한 싸움,4359,8682,141672,283175
aihub_multi_angle_cctv:Validation:lo_e1124,48641.333333333336,17362.333333333332,특정 구역 내 지속 배회,Validation,c1,c2,48641.333333333336,17362.333333333332,2.8015435713325787,asymmetric,temporal_relation,369,744,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,1,특정 구역 내 지속 배회,0,비정상적인 경로로의 침범,1,특정 구역 내 지속 배회,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,신체적 충돌을 동반한 싸움,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,전동킥보드 앞뒤 2인 탑승,4465,8936,168134,333460
aihub_multi_angle_cctv:Training:fp_e1536,128095.0,61383.333333333336,특정 인물을 뒤따라가며 배회,Training,c1,c2,128095.0,61383.333333333336,2.086804235677437,asymmetric,temporal_relation,346,610,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,1,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,전동킥보드 앞뒤 2인 탑승,0,전동킥보드 앞뒤 2인 탑승,0,오토바이 인도 주행,0,신체적 충돌을 동반한 싸움,4442,8802,136068,306407
aihub_multi_angle_cctv:Validation:fp_e1511,36003.0,85643.0,특정 인물을 뒤따라가며 배회,Validation,c2,c1,85643.0,36003.0,2.378773991056301,asymmetric,temporal_relation,372,742,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,특정 인물을 뒤따라가며 배회,1,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,특정 구역 내 지속 배회,0,비정상적인 경로로의 침범,1,특정 인물을 뒤따라가며 배회,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,비정상적인 경로로의 침범,0,전동킥보드 앞뒤 2인 탑승,0,전동킥보드 앞뒤 2인 탑승,0,오토바이 인도 주행,0,전동킥보드 인도 주행,4468,8934,167561,301478
aihub_multi_angle_cctv:Training:bl_e0090,46137.333333333336,11088.666666666666,경계선을 통한 침입,Training,c1,c2,46137.333333333336,11088.666666666666,4.160764744784465,asymmetric,temporal_relation,299,551,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,특정 구역 내 지속 배회,0,특정 구역 내 지속 배회,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,오토바이 인도 주행,0,신체적 충돌을 동반한 싸움,0,신체적 충돌을 동반한 싸움,0,오토바이 인도 주행,0,전동킥보드 앞뒤 2인 탑승,4395,8743,161149,325426
aihub_multi_angle_cctv:Validation:bl_e0183,85836.0,40719.666666666664,경계선을 통한 침입,Validation,c1,c2,85836.0,40719.666666666664,2.1079740338411415,asymmetric,temporal_relation,207,408,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,비정상적인 경로로의 침범,0,오토바이 인도 주행,0,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,1,경계선을 통한 침입,1,경계선을 통한 침입,0,오토바이 인도 주행,0,전동킥보드 인도 주행,4303,8600,195894,352489
aihub_multi_angle_cctv:Training:ab_e0847,121582.0,49199.666666666664,비정상적인 경로로의 침범,Training,c1,c2,121582.0,49199.666666666664,2.471195604306262,asymmetric,temporal_relation,258,529,경계선을 통한 침입,0,경계선을 통한 침입,0,경계선을 통한 침입,0,경계선을 통한 침입,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,0,오토바이 인도 주행,1,비정상적인 경로로의 침범,0,<INVALID>,0,<INVALID>,0,오토바이 인도 주행,0,<INVALID>,4354,8721,183343,357388
aihub_multi_angle_cctv:Validation:ab_e0599,10940.666666666666,24489.0,비정상적인 경로로의 침범,Validation,c2,c1,24489.0,10940.666666666666,2.2383462311863993,asymmetric,temporal_relation,193,417,신체적 충돌을 동반한 싸움,0,특정 인물을 뒤따라가며 배회,0,특정 인물을 뒤따라가며 배회,0,신체적 충돌을 동반한 싸움,0,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,0,전동킥보드 인도 주행,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,1,비정상적인 경로로의 침범,0,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,0,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,0,오토바이 인도 주행,0,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,0,신체적 충돌을 동반한 싸움,0,전동킥보드 인도 주행,0,오토바이 인도 주행,0,전동킥보드 인도 주행,4289,8609,193400,365281
